user_id,film_id,film_title,genre,duree_visionnee_sec,timestamp
U00245,F002,Le Seigneur des Anneaux,Fantasy,57,2024-01-16 22:28:13
U00218,F002,Le Seigneur des Anneaux,Fantasy,6325,2024-01-16 22:30:38
U01970,F002,Le Seigneur des Anneaux,Fantasy,7512,2024-01-17 01:23:47
U01188,F006,La La Land,Romance,3861,2024-01-17 05:22:17
U01951,F006,La La Land,Romance,5660,2024-01-17 05:31:49
U01540,F014,The Crown,Drame,3416,2024-01-17 06:09:26
U00732,F004,Interstellar,Science-Fiction,3998,2024-01-17 06:33:05
U00662,F005,Intouchables,Comédie dramatique,3946,2024-01-17 06:51:25
U00273,F012,Squid Game,Thriller,2281,2024-01-17 07:44:07
U01975,F006,La La Land,Romance,5879,2024-01-17 07:46:28
U00707,F014,The Crown,Drame,2394,2024-01-17 08:05:17
U00051,F007,Avengers Endgame,Action,3723,2024-01-17 08:37:17
U01317,F012,Squid Game,Thriller,386,2024-01-17 09:06:27
U00381,F012,Squid Game,Thriller,1304,2024-01-17 09:38:21
U01958,F009,The Office,Comédie,1214,2024-01-17 09:55:15
U01443,F001,Inception,Science-Fiction,290,2024-01-17 11:40:06
U00626,F011,Dark,Science-Fiction,1351,2024-01-17 12:52:35
U01322,F009,The Office,Comédie,1115,2024-01-17 13:21:25
U00462,F012,Squid Game,Thriller,1184,2024-01-17 15:56:23
U00086,F001,Inception,Science-Fiction,7965,2024-01-17 16:46:10
U00204,F013,Stranger Things,Fantastique,2130,2024-01-17 17:50:01
U01483,F001,Inception,Science-Fiction,4771,2024-01-17 22:28:08
U01734,F007,Avengers Endgame,Action,183,2024-01-17 22:29:39
U00579,F015,Notre-Dame en Flammes,Documentaire,934,2024-01-17 23:33:59
U00660,F001,Inception,Science-Fiction,4986,2024-01-18 00:02:01
U01204,F002,Le Seigneur des Anneaux,Fantasy,10145,2024-01-18 00:15:42
U01590,F013,Stranger Things,Fantastique,133,2024-01-18 00:18:14
U01824,F008,Joker,Drame,174,2024-01-18 00:29:12
U00909,F004,Interstellar,Science-Fiction,9641,2024-01-18 00:39:48
U00170,F013,Stranger Things,Fantastique,496,2024-01-18 00:46:10
U01992,F015,Notre-Dame en Flammes,Documentaire,3081,2024-01-18 01:10:48
U00811,F003,Parasite,Thriller,5479,2024-01-18 02:15:58
U00535,F004,Interstellar,Science-Fiction,121,2024-01-18 02:16:57
U01226,F007,Avengers Endgame,Action,7435,2024-01-18 03:41:57
U00931,F013,Stranger Things,Fantastique,947,2024-01-18 04:20:05
U00159,F009,The Office,Comédie,126,2024-01-18 04:25:13
U00167,F003,Parasite,Thriller,203,2024-01-18 04:43:01
U01544,F006,La La Land,Romance,4504,2024-01-18 07:39:14
U00164,F008,Joker,Drame,1268,2024-01-18 07:46:09
U01058,F004,Interstellar,Science-Fiction,7047,2024-01-18 08:45:01
U01740,F003,Parasite,Thriller,3163,2024-01-18 08:49:37
U00799,F012,Squid Game,Thriller,1123,2024-01-18 09:09:48
U01141,F013,Stranger Things,Fantastique,548,2024-01-18 09:23:57
U00958,F015,Notre-Dame en Flammes,Documentaire,5376,2024-01-18 09:35:45
U01020,F010,Breaking Bad,Thriller,1954,2024-01-18 09:36:53
U01087,F011,Dark,Science-Fiction,2070,2024-01-18 10:20:49
U01314,F002,Le Seigneur des Anneaux,Fantasy,3685,2024-01-18 12:07:07
U01561,F007,Avengers Endgame,Action,7948,2024-01-18 12:39:52
U00249,F012,Squid Game,Thriller,2674,2024-01-18 12:54:00
U00003,F007,Avengers Endgame,Action,1196,2024-01-18 13:04:32
U01131,F009,The Office,Comédie,332,2024-01-18 13:54:51
U01673,F001,Inception,Science-Fiction,898,2024-01-18 14:07:53
U01636,F007,Avengers Endgame,Action,6257,2024-01-18 14:34:27
U01436,F004,Interstellar,Science-Fiction,1445,2024-01-18 14:39:46
U00966,F001,Inception,Science-Fiction,7088,2024-01-18 14:52:27
U01389,F010,Breaking Bad,Thriller,931,2024-01-18 15:19:13
U01295,F003,Parasite,Thriller,5112,2024-01-18 15:56:54
U01447,F004,Interstellar,Science-Fiction,8557,2024-01-18 16:28:28
U00659,F012,Squid Game,Thriller,3215,2024-01-18 16:53:50
U01685,F007,Avengers Endgame,Action,8859,2024-01-18 16:54:11
U00924,F003,Parasite,Thriller,5189,2024-01-18 17:53:30
U01339,F010,Breaking Bad,Thriller,481,2024-01-18 19:25:44
U01885,F007,Avengers Endgame,Action,9070,2024-01-18 20:29:35
U00329,F004,Interstellar,Science-Fiction,4149,2024-01-18 20:45:02
U01355,F010,Breaking Bad,Thriller,2623,2024-01-18 22:04:10
U01593,F005,Intouchables,Comédie dramatique,2277,2024-01-18 22:42:26
U01265,F002,Le Seigneur des Anneaux,Fantasy,96,2024-01-18 22:48:11
U00439,F001,Inception,Science-Fiction,8305,2024-01-18 22:58:25
U00810,F006,La La Land,Romance,6856,2024-01-19 00:05:29
U00482,F001,Inception,Science-Fiction,1379,2024-01-19 02:57:55
U01477,F007,Avengers Endgame,Action,1452,2024-01-19 03:35:36
U01973,F013,Stranger Things,Fantastique,420,2024-01-19 03:39:40
U01658,F001,Inception,Science-Fiction,147,2024-01-19 04:40:49
U00286,F013,Stranger Things,Fantastique,1442,2024-01-19 04:56:30
U01627,F003,Parasite,Thriller,74,2024-01-19 07:26:06
U00665,F012,Squid Game,Thriller,849,2024-01-19 07:27:40
U01780,F015,Notre-Dame en Flammes,Documentaire,120,2024-01-19 07:51:25
U01218,F004,Interstellar,Science-Fiction,3548,2024-01-19 08:13:25
U01896,F014,The Crown,Drame,1826,2024-01-19 08:20:22
U00925,F012,Squid Game,Thriller,2351,2024-01-19 10:08:16
U00228,F011,Dark,Science-Fiction,549,2024-01-19 13:03:25
U00766,F013,Stranger Things,Fantastique,144,2024-01-19 13:50:50
U00396,F012,Squid Game,Thriller,352,2024-01-19 14:36:39
U00192,F002,Le Seigneur des Anneaux,Fantasy,250,2024-01-19 16:00:36
U01319,F001,Inception,Science-Fiction,838,2024-01-19 16:44:21
U00221,F007,Avengers Endgame,Action,4785,2024-01-19 19:08:30
U01126,F009,The Office,Comédie,336,2024-01-19 19:45:22
U01796,F008,Joker,Drame,6362,2024-01-19 20:51:47
U00944,F004,Interstellar,Science-Fiction,8970,2024-01-19 21:04:21
U00335,F001,Inception,Science-Fiction,3216,2024-01-19 22:03:20
U00379,F002,Le Seigneur des Anneaux,Fantasy,5092,2024-01-19 22:22:23
U01171,F001,Inception,Science-Fiction,8268,2024-01-20 00:19:39
U01004,F007,Avengers Endgame,Action,7556,2024-01-20 01:30:40
U00763,F008,Joker,Drame,331,2024-01-20 02:07:38
U00811,F007,Avengers Endgame,Action,269,2024-01-20 02:21:13
U00392,F012,Squid Game,Thriller,1427,2024-01-20 05:32:10
U01166,F010,Breaking Bad,Thriller,721,2024-01-20 05:47:46
U01702,F010,Breaking Bad,Thriller,1091,2024-01-20 06:46:52
U00459,F004,Interstellar,Science-Fiction,7507,2024-01-20 06:53:02
U00061,F001,Inception,Science-Fiction,182,2024-01-20 06:57:40
U00836,F010,Breaking Bad,Thriller,1873,2024-01-20 07:14:05
U00953,F012,Squid Game,Thriller,3257,2024-01-20 07:43:36
U01226,F003,Parasite,Thriller,165,2024-01-20 08:54:40
U00011,F006,La La Land,Romance,3812,2024-01-20 09:07:14
U00671,F010,Breaking Bad,Thriller,1348,2024-01-20 10:03:26
U01876,F002,Le Seigneur des Anneaux,Fantasy,9868,2024-01-20 10:38:25
U00082,F002,Le Seigneur des Anneaux,Fantasy,3307,2024-01-20 10:43:08
U00913,F012,Squid Game,Thriller,3093,2024-01-20 11:09:40
U01204,F002,Le Seigneur des Anneaux,Fantasy,6633,2024-01-20 11:33:38
U01815,F008,Joker,Drame,1582,2024-01-20 12:37:54
U01022,F005,Intouchables,Comédie dramatique,3458,2024-01-20 12:48:21
U00568,F004,Interstellar,Science-Fiction,6595,2024-01-20 14:26:53
U00608,F002,Le Seigneur des Anneaux,Fantasy,3730,2024-01-20 15:17:48
U01358,F003,Parasite,Thriller,4047,2024-01-20 15:25:33
U01881,F007,Avengers Endgame,Action,1277,2024-01-20 16:30:51
U01285,F010,Breaking Bad,Thriller,136,2024-01-20 16:37:47
U01404,F001,Inception,Science-Fiction,7857,2024-01-20 16:46:46
U00071,F002,Le Seigneur des Anneaux,Fantasy,10274,2024-01-20 16:55:28
U00154,F005,Intouchables,Comédie dramatique,210,2024-01-20 18:29:00
U01958,F009,The Office,Comédie,269,2024-01-20 19:10:31
U01769,F003,Parasite,Thriller,1601,2024-01-20 20:27:30
U00750,F011,Dark,Science-Fiction,1120,2024-01-20 20:49:27
U01996,F001,Inception,Science-Fiction,30,2024-01-20 21:36:24
U00616,F007,Avengers Endgame,Action,8775,2024-01-20 22:01:31
U01991,F001,Inception,Science-Fiction,277,2024-01-20 23:08:27
U00364,F011,Dark,Science-Fiction,1177,2024-01-21 01:08:21
U00455,F001,Inception,Science-Fiction,7400,2024-01-21 02:14:52
U00169,F005,Intouchables,Comédie dramatique,4037,2024-01-21 02:41:32
U01852,F013,Stranger Things,Fantastique,641,2024-01-21 04:46:41
U00705,F007,Avengers Endgame,Action,7397,2024-01-21 05:02:47
U00133,F012,Squid Game,Thriller,128,2024-01-21 05:40:16
U00522,F007,Avengers Endgame,Action,356,2024-01-21 07:30:01
U01644,F007,Avengers Endgame,Action,3261,2024-01-21 08:01:48
U01252,F013,Stranger Things,Fantastique,1268,2024-01-21 08:15:45
U01699,F003,Parasite,Thriller,2999,2024-01-21 09:01:34
U00491,F001,Inception,Science-Fiction,4638,2024-01-21 09:10:40
U00372,F005,Intouchables,Comédie dramatique,4531,2024-01-21 10:37:56
U01448,F010,Breaking Bad,Thriller,47,2024-01-21 12:04:27
U00259,F002,Le Seigneur des Anneaux,Fantasy,7530,2024-01-21 12:44:02
U00997,F010,Breaking Bad,Thriller,1444,2024-01-21 14:11:23
U00027,F007,Avengers Endgame,Action,104,2024-01-21 14:36:05
U00951,F011,Dark,Science-Fiction,1916,2024-01-21 14:38:20
U01874,F002,Le Seigneur des Anneaux,Fantasy,201,2024-01-21 14:40:33
U00124,F004,Interstellar,Science-Fiction,7112,2024-01-21 14:47:25
U01097,F004,Interstellar,Science-Fiction,156,2024-01-21 16:24:34
U01956,F011,Dark,Science-Fiction,442,2024-01-21 17:27:57
U00190,F012,Squid Game,Thriller,1126,2024-01-21 20:24:08
U00883,F013,Stranger Things,Fantastique,2441,2024-01-21 21:46:26
U01046,F015,Notre-Dame en Flammes,Documentaire,5387,2024-01-21 22:37:15
U01988,F012,Squid Game,Thriller,1342,2024-01-21 23:01:22
U01641,F007,Avengers Endgame,Action,317,2024-01-22 00:21:28
U01940,F005,Intouchables,Comédie dramatique,5402,2024-01-22 00:36:42
U00003,F009,The Office,Comédie,1083,2024-01-22 01:13:07
U00941,F010,Breaking Bad,Thriller,67,2024-01-22 01:48:54
U00601,F008,Joker,Drame,194,2024-01-22 02:19:55
U00343,F003,Parasite,Thriller,5373,2024-01-22 02:21:10
U01666,F012,Squid Game,Thriller,2161,2024-01-22 04:06:46
U00029,F010,Breaking Bad,Thriller,53,2024-01-22 04:13:09
U00645,F007,Avengers Endgame,Action,6164,2024-01-22 04:55:18
U01925,F001,Inception,Science-Fiction,108,2024-01-22 06:10:00
U01723,F003,Parasite,Thriller,1636,2024-01-22 08:57:02
U01250,F003,Parasite,Thriller,7688,2024-01-22 11:39:46
U01600,F001,Inception,Science-Fiction,2012,2024-01-22 12:00:59
U00502,F001,Inception,Science-Fiction,8794,2024-01-22 12:34:09
U01427,F012,Squid Game,Thriller,564,2024-01-22 14:22:28
U01581,F004,Interstellar,Science-Fiction,9557,2024-01-22 14:55:36
U00335,F004,Interstellar,Science-Fiction,2297,2024-01-22 16:47:50
U00212,F007,Avengers Endgame,Action,5864,2024-01-22 16:51:34
U01696,F002,Le Seigneur des Anneaux,Fantasy,208,2024-01-22 17:45:20
U01832,F014,The Crown,Drame,3498,2024-01-22 18:03:19
U01789,F004,Interstellar,Science-Fiction,5889,2024-01-22 19:30:32
U00683,F011,Dark,Science-Fiction,574,2024-01-22 22:04:33
U00015,F004,Interstellar,Science-Fiction,461,2024-01-22 23:31:23
U00351,F003,Parasite,Thriller,6307,2024-01-22 23:40:51
U00568,F009,The Office,Comédie,857,2024-01-23 00:22:35
U00590,F007,Avengers Endgame,Action,192,2024-01-23 00:36:16
U01387,F001,Inception,Science-Fiction,6164,2024-01-23 01:18:48
U00950,F005,Intouchables,Comédie dramatique,273,2024-01-23 02:03:43
U00235,F005,Intouchables,Comédie dramatique,6348,2024-01-23 03:27:55
U00685,F014,The Crown,Drame,3354,2024-01-23 03:42:21
U00378,F003,Parasite,Thriller,5618,2024-01-23 04:46:08
U01187,F010,Breaking Bad,Thriller,190,2024-01-23 04:49:08
U00356,F003,Parasite,Thriller,7388,2024-01-23 09:07:38
U00538,F008,Joker,Drame,2405,2024-01-23 10:19:20
U00439,F007,Avengers Endgame,Action,2949,2024-01-23 10:20:31
U00923,F007,Avengers Endgame,Action,9417,2024-01-23 10:48:53
U00136,F004,Interstellar,Science-Fiction,2254,2024-01-23 11:43:21
U01336,F010,Breaking Bad,Thriller,2009,2024-01-23 12:12:58
U00682,F008,Joker,Drame,2898,2024-01-23 12:43:33
U00723,F008,Joker,Drame,2767,2024-01-23 13:19:38
U01060,F014,The Crown,Drame,555,2024-01-23 13:50:30
U01357,F009,The Office,Comédie,540,2024-01-23 14:32:09
U01472,F007,Avengers Endgame,Action,2083,2024-01-23 17:06:13
U00984,F008,Joker,Drame,5483,2024-01-23 18:03:00
U00101,F001,Inception,Science-Fiction,5919,2024-01-23 18:04:49
U00654,F008,Joker,Drame,173,2024-01-23 18:06:35
U01437,F010,Breaking Bad,Thriller,811,2024-01-23 18:38:13
U00283,F002,Le Seigneur des Anneaux,Fantasy,263,2024-01-23 18:57:44
U00040,F005,Intouchables,Comédie dramatique,2542,2024-01-23 19:57:38
U00925,F006,La La Land,Romance,6694,2024-01-23 20:02:39
U00923,F007,Avengers Endgame,Action,1946,2024-01-23 21:45:09
U00249,F003,Parasite,Thriller,2650,2024-01-23 22:34:47
U00579,F012,Squid Game,Thriller,128,2024-01-23 23:40:14
U00511,F007,Avengers Endgame,Action,4187,2024-01-24 00:06:19
U00599,F004,Interstellar,Science-Fiction,8966,2024-01-24 00:39:40
U00364,F013,Stranger Things,Fantastique,2102,2024-01-24 03:06:06
U01144,F007,Avengers Endgame,Action,86,2024-01-24 03:18:05
U01267,F004,Interstellar,Science-Fiction,5381,2024-01-24 05:08:40
U00023,F015,Notre-Dame en Flammes,Documentaire,168,2024-01-24 06:11:13
U00421,F007,Avengers Endgame,Action,4330,2024-01-24 06:15:45
U01752,F015,Notre-Dame en Flammes,Documentaire,2987,2024-01-24 06:35:17
U01960,F004,Interstellar,Science-Fiction,8070,2024-01-24 06:56:52
U00273,F011,Dark,Science-Fiction,1061,2024-01-24 07:11:04
U00707,F011,Dark,Science-Fiction,2665,2024-01-24 07:22:28
U00406,F008,Joker,Drame,252,2024-01-24 11:24:10
U01763,F007,Avengers Endgame,Action,4153,2024-01-24 11:33:07
U01194,F003,Parasite,Thriller,3177,2024-01-24 12:12:11
U01390,F005,Intouchables,Comédie dramatique,617,2024-01-24 12:22:01
U00743,F001,Inception,Science-Fiction,7378,2024-01-24 12:22:03
U00957,F012,Squid Game,Thriller,80,2024-01-24 12:57:03
U00302,F005,Intouchables,Comédie dramatique,4675,2024-01-24 13:01:05
U01541,F007,Avengers Endgame,Action,7666,2024-01-24 13:07:51
U01581,F001,Inception,Science-Fiction,4342,2024-01-24 15:11:59
U01591,F002,Le Seigneur des Anneaux,Fantasy,10245,2024-01-24 15:49:25
U01029,F010,Breaking Bad,Thriller,197,2024-01-24 16:31:44
U00630,F004,Interstellar,Science-Fiction,106,2024-01-24 16:39:20
U01063,F002,Le Seigneur des Anneaux,Fantasy,5659,2024-01-24 18:15:09
U00593,F013,Stranger Things,Fantastique,1966,2024-01-24 19:03:16
U00262,F003,Parasite,Thriller,4261,2024-01-24 19:55:44
U00586,F004,Interstellar,Science-Fiction,174,2024-01-24 20:37:24
U01341,F001,Inception,Science-Fiction,127,2024-01-24 22:29:31
U00953,F004,Interstellar,Science-Fiction,9512,2024-01-24 22:31:14
U00766,F006,La La Land,Romance,118,2024-01-24 23:13:14
U00702,F010,Breaking Bad,Thriller,350,2024-01-25 00:28:20
U00642,F013,Stranger Things,Fantastique,1701,2024-01-25 01:54:09
U00403,F009,The Office,Comédie,209,2024-01-25 02:54:21
U01221,F007,Avengers Endgame,Action,282,2024-01-25 03:02:22
U01148,F008,Joker,Drame,6492,2024-01-25 09:11:18
U00037,F006,La La Land,Romance,7053,2024-01-25 09:19:26
U00489,F006,La La Land,Romance,5682,2024-01-25 09:24:18
U00735,F001,Inception,Science-Fiction,6338,2024-01-25 09:54:30
U00545,F003,Parasite,Thriller,5493,2024-01-25 12:21:40
U00023,F005,Intouchables,Comédie dramatique,110,2024-01-25 13:10:06
U01936,F004,Interstellar,Science-Fiction,74,2024-01-25 15:14:17
U01993,F003,Parasite,Thriller,5366,2024-01-25 16:17:25
U01774,F012,Squid Game,Thriller,1055,2024-01-25 16:55:20
U00801,F015,Notre-Dame en Flammes,Documentaire,1900,2024-01-25 17:48:47
U00454,F003,Parasite,Thriller,4865,2024-01-25 17:56:10
U01248,F004,Interstellar,Science-Fiction,8836,2024-01-25 19:00:16
U01665,F010,Breaking Bad,Thriller,1300,2024-01-25 19:53:10
U00936,F002,Le Seigneur des Anneaux,Fantasy,3018,2024-01-25 20:01:09
U00298,F007,Avengers Endgame,Action,6182,2024-01-25 21:16:23
U00061,F003,Parasite,Thriller,191,2024-01-25 22:32:10
U01622,F007,Avengers Endgame,Action,102,2024-01-25 22:44:20
U01335,F001,Inception,Science-Fiction,298,2024-01-25 23:16:40
U01475,F007,Avengers Endgame,Action,6062,2024-01-26 00:09:50
U00094,F007,Avengers Endgame,Action,7788,2024-01-26 00:20:23
U01358,F015,Notre-Dame en Flammes,Documentaire,1471,2024-01-26 00:21:24
U01028,F005,Intouchables,Comédie dramatique,1439,2024-01-26 00:28:37
U00892,F006,La La Land,Romance,7542,2024-01-26 00:30:29
U01963,F012,Squid Game,Thriller,2449,2024-01-26 01:22:16
U01883,F010,Breaking Bad,Thriller,600,2024-01-26 02:23:29
U01584,F007,Avengers Endgame,Action,213,2024-01-26 02:39:17
U00567,F003,Parasite,Thriller,3926,2024-01-26 03:20:27
U01460,F013,Stranger Things,Fantastique,900,2024-01-26 04:05:57
U00894,F005,Intouchables,Comédie dramatique,1929,2024-01-26 04:38:49
U00720,F003,Parasite,Thriller,6854,2024-01-26 05:24:42
U00030,F013,Stranger Things,Fantastique,425,2024-01-26 05:25:24
U01287,F012,Squid Game,Thriller,3261,2024-01-26 09:11:25
U00132,F005,Intouchables,Comédie dramatique,3056,2024-01-26 10:47:20
U00990,F006,La La Land,Romance,3733,2024-01-26 12:11:09
U01883,F012,Squid Game,Thriller,251,2024-01-26 13:12:34
U00108,F007,Avengers Endgame,Action,7383,2024-01-26 14:51:08
U01789,F002,Le Seigneur des Anneaux,Fantasy,7302,2024-01-26 14:59:57
U00270,F013,Stranger Things,Fantastique,1664,2024-01-26 15:31:40
U01521,F009,The Office,Comédie,404,2024-01-26 16:26:06
U01684,F001,Inception,Science-Fiction,2493,2024-01-26 16:55:21
U01163,F012,Squid Game,Thriller,2800,2024-01-26 17:21:22
U00797,F012,Squid Game,Thriller,2380,2024-01-26 17:53:51
U01727,F007,Avengers Endgame,Action,4512,2024-01-26 18:02:37
U00626,F002,Le Seigneur des Anneaux,Fantasy,214,2024-01-26 18:21:53
U01754,F006,La La Land,Romance,388,2024-01-26 18:50:01
U01306,F002,Le Seigneur des Anneaux,Fantasy,4302,2024-01-26 19:49:40
U01855,F011,Dark,Science-Fiction,388,2024-01-26 20:09:32
U00672,F007,Avengers Endgame,Action,9135,2024-01-26 20:23:06
U00678,F001,Inception,Science-Fiction,5721,2024-01-26 22:21:36
U00508,F012,Squid Game,Thriller,2215,2024-01-26 23:22:28
U01235,F013,Stranger Things,Fantastique,1984,2024-01-26 23:47:25
U00768,F003,Parasite,Thriller,2508,2024-01-27 00:14:29
U00234,F015,Notre-Dame en Flammes,Documentaire,360,2024-01-27 00:26:39
U00606,F002,Le Seigneur des Anneaux,Fantasy,884,2024-01-27 00:41:20
U00595,F011,Dark,Science-Fiction,1979,2024-01-27 01:07:28
U00509,F002,Le Seigneur des Anneaux,Fantasy,5686,2024-01-27 01:10:30
U00523,F005,Intouchables,Comédie dramatique,2242,2024-01-27 01:43:40
U00814,F013,Stranger Things,Fantastique,1978,2024-01-27 01:57:31
U00200,F006,La La Land,Romance,5116,2024-01-27 02:06:36
U01756,F010,Breaking Bad,Thriller,1189,2024-01-27 02:55:13
U01053,F001,Inception,Science-Fiction,8584,2024-01-27 03:10:50
U00036,F012,Squid Game,Thriller,457,2024-01-27 04:02:48
U00676,F009,The Office,Comédie,957,2024-01-27 04:08:38
U01813,F013,Stranger Things,Fantastique,2447,2024-01-27 04:16:02
U01326,F012,Squid Game,Thriller,2000,2024-01-27 05:22:48
U01361,F009,The Office,Comédie,1029,2024-01-27 06:49:01
U01889,F012,Squid Game,Thriller,2485,2024-01-27 06:49:01
U00083,F013,Stranger Things,Fantastique,2421,2024-01-27 07:31:42
U01344,F013,Stranger Things,Fantastique,2090,2024-01-27 08:04:21
U01312,F003,Parasite,Thriller,3536,2024-01-27 08:16:40
U01342,F004,Interstellar,Science-Fiction,4822,2024-01-27 09:17:25
U00014,F006,La La Land,Romance,4757,2024-01-27 09:30:25
U01770,F015,Notre-Dame en Flammes,Documentaire,2101,2024-01-27 12:28:26
U01079,F007,Avengers Endgame,Action,3352,2024-01-27 13:19:48
U02000,F003,Parasite,Thriller,7176,2024-01-27 13:34:09
U01993,F001,Inception,Science-Fiction,4538,2024-01-27 13:39:39
U00323,F001,Inception,Science-Fiction,5962,2024-01-27 14:39:54
U00537,F012,Squid Game,Thriller,2618,2024-01-27 15:55:58
U01348,F004,Interstellar,Science-Fiction,6011,2024-01-27 16:46:25
U01413,F007,Avengers Endgame,Action,5423,2024-01-27 17:19:53
U00663,F010,Breaking Bad,Thriller,628,2024-01-27 17:58:34
U00359,F004,Interstellar,Science-Fiction,3354,2024-01-27 18:52:15
U00430,F006,La La Land,Romance,3137,2024-01-27 20:36:19
U00656,F003,Parasite,Thriller,5355,2024-01-27 20:54:12
U00675,F007,Avengers Endgame,Action,7875,2024-01-27 21:39:16
U01063,F008,Joker,Drame,5926,2024-01-27 22:15:42
U01352,F003,Parasite,Thriller,3840,2024-01-27 23:02:53
U01766,F007,Avengers Endgame,Action,8219,2024-01-27 23:19:06
U00364,F012,Squid Game,Thriller,2034,2024-01-27 23:21:33
U00801,F003,Parasite,Thriller,7083,2024-01-28 01:54:48
U01617,F003,Parasite,Thriller,690,2024-01-28 02:03:40
U01056,F007,Avengers Endgame,Action,4105,2024-01-28 05:51:14
U01859,F013,Stranger Things,Fantastique,2480,2024-01-28 06:39:01
U00501,F011,Dark,Science-Fiction,745,2024-01-28 07:31:31
U00957,F011,Dark,Science-Fiction,43,2024-01-28 07:36:44
